transaction_id,customer_id,product_id,product_name,category,price,quantity,total_amount,timestamp,region,payment_method
TXN_006292,CUST_8839,PROD_266,Tablet,Electronics,200.82,2,401.64,2024-04-17 00:01:00,Asia,apple_pay
TXN_006293,CUST_4437,PROD_504,Gaming Mouse,Mobile,476.33,4,1905.32,2024-02-06 15:12:00,Africa,google_pay
TXN_006294,CUST_4693,PROD_750,Laptop,Audio,166.66,2,333.32,2024-02-23 08:06:00,North America,credit_card
TXN_006295,CUST_6250,PROD_956,Phone Case,Electronics,435.37,1,435.37,2024-03-18 15:11:00,Africa,debit_card
TXN_006296,CUST_6778,PROD_706,Wireless Headphones,Electronics,441.81,4,1767.24,2024-06-28 18:11:00,North America,google_pay
TXN_006297,CUST_5380,PROD_403,Phone Case,Mobile,181.59,3,544.77,2024-02-25 20:11:00,Europe,debit_card
TXN_006298,CUST_9250,PROD_715,Keyboard,Electronics,50.8,4,203.2,2024-10-21 20:35:00,South America,paypal
TXN_006299,CUST_7929,PROD_522,Bluetooth Speaker,Electronics,365.03,1,365.03,2024-07-01 12:28:00,North America,google_pay
TXN_006300,CUST_5540,PROD_618,Bluetooth Speaker,Accessories,162.64,4,650.56,2024-12-19 04:16:00,Africa,credit_card
TXN_006301,CUST_1892,PROD_755,Wireless Headphones,Accessories,393.63,3,1180.8899999999999,2024-01-27 11:23:00,Europe,apple_pay
TXN_006302,CUST_2038,PROD_392,Wireless Headphones,Mobile,226.9,3,680.7,2024-06-24 20:58:00,Asia,google_pay
TXN_006303,CUST_7108,PROD_323,Gaming Mouse,Mobile,247.78,4,991.12,2024-11-16 05:20:00,Africa,credit_card
TXN_006304,CUST_6656,PROD_536,Keyboard,Accessories,391.18,4,1564.72,2024-02-23 15:30:00,North America,credit_card
TXN_006305,CUST_8412,PROD_356,Wireless Headphones,Accessories,197.36,1,197.36,2024-05-27 20:34:00,Asia,paypal
TXN_006306,CUST_8966,PROD_944,Keyboard,Electronics,227.13,1,227.13,2024-06-30 13:20:00,North America,debit_card
TXN_006307,CUST_9215,PROD_453,Wireless Headphones,Accessories,194.33,3,582.99,2024-03-20 20:25:00,Asia,paypal
TXN_006308,CUST_9629,PROD_853,Laptop,Computing,190.0,2,380.0,2024-06-06 04:48:00,North America,paypal
TXN_006309,CUST_3010,PROD_346,Wireless Headphones,Computing,267.71,2,535.42,2024-05-18 06:28:00,Africa,credit_card
TXN_006310,CUST_8703,PROD_643,Smart Watch,Mobile,406.31,2,812.62,2024-06-06 04:32:00,Asia,debit_card
TXN_006311,CUST_9714,PROD_107,Smart Watch,Mobile,187.27,2,374.54,2024-03-10 04:01:00,Africa,paypal
TXN_006312,CUST_9730,PROD_770,Bluetooth Speaker,Audio,266.88,3,800.64,2024-04-04 04:03:00,Asia,apple_pay
TXN_006313,CUST_5788,PROD_799,Phone Case,Mobile,338.66,2,677.32,2024-05-20 02:00:00,North America,google_pay
TXN_006314,CUST_8405,PROD_357,Smart Watch,Accessories,142.03,2,284.06,2024-08-02 09:57:00,North America,debit_card
TXN_006315,CUST_7031,PROD_388,Smart Watch,Electronics,145.99,4,583.96,2024-10-19 12:02:00,Asia,paypal
TXN_006316,CUST_2075,PROD_872,Phone Case,Audio,467.37,2,934.74,2024-08-22 05:24:00,Africa,paypal
TXN_006317,CUST_4085,PROD_265,Laptop,Accessories,364.53,4,1458.12,2024-06-23 05:45:00,Africa,debit_card
TXN_006318,CUST_8501,PROD_166,Gaming Mouse,Accessories,292.82,3,878.46,2024-02-01 21:06:00,South America,credit_card
TXN_006319,CUST_2430,PROD_163,Gaming Mouse,Electronics,327.38,4,1309.52,2024-05-22 16:29:00,Asia,credit_card
TXN_006320,CUST_2313,PROD_164,Smart Watch,Computing,24.36,1,24.36,2024-08-02 01:39:00,South America,debit_card
TXN_006321,CUST_7400,PROD_605,Smart Watch,Computing,312.87,4,1251.48,2024-07-29 14:14:00,North America,paypal
TXN_006322,CUST_3929,PROD_452,Tablet,Mobile,259.66,2,519.32,2024-08-12 05:23:00,Africa,apple_pay
TXN_006323,CUST_5724,PROD_850,Bluetooth Speaker,Audio,277.42,4,1109.68,2024-01-18 01:36:00,Asia,google_pay
TXN_006324,CUST_2260,PROD_161,Tablet,Mobile,186.12,4,744.48,2024-05-02 05:07:00,South America,apple_pay
TXN_006325,CUST_2791,PROD_734,Wireless Headphones,Mobile,49.92,3,149.76,2024-10-20 10:24:00,Africa,credit_card
TXN_006326,CUST_3699,PROD_873,Tablet,Mobile,104.74,3,314.21999999999997,2024-11-14 06:50:00,Asia,paypal
TXN_006327,CUST_5521,PROD_937,Laptop,Electronics,475.86,2,951.72,2024-04-01 01:23:00,Asia,paypal
TXN_006328,CUST_2835,PROD_540,Gaming Mouse,Electronics,210.26,1,210.26,2024-01-01 13:46:00,Asia,paypal
TXN_006329,CUST_3424,PROD_181,Phone Case,Mobile,238.67,1,238.67,2024-06-26 01:25:00,Africa,credit_card
TXN_006330,CUST_9131,PROD_790,Laptop,Audio,35.83,4,143.32,2024-10-17 12:58:00,Asia,credit_card
TXN_006331,CUST_3465,PROD_882,Smart Watch,Electronics,28.41,1,28.41,2024-11-17 03:43:00,South America,paypal
TXN_006332,CUST_4346,PROD_833,Smart Watch,Mobile,361.42,3,1084.26,2024-06-20 17:33:00,Africa,apple_pay
TXN_006333,CUST_9530,PROD_556,Gaming Mouse,Audio,273.67,2,547.34,2024-05-09 08:42:00,South America,google_pay
TXN_006334,CUST_1371,PROD_112,Wireless Headphones,Mobile,259.27,2,518.54,2024-06-28 04:13:00,South America,google_pay
TXN_006335,CUST_5803,PROD_862,Bluetooth Speaker,Electronics,129.13,3,387.39,2024-07-22 08:37:00,Asia,apple_pay
TXN_006336,CUST_7824,PROD_790,Keyboard,Computing,374.93,2,749.86,2024-05-15 02:06:00,Asia,google_pay
TXN_006337,CUST_9870,PROD_190,Laptop,Computing,92.44,4,369.76,2024-01-14 01:50:00,South America,google_pay
TXN_006338,CUST_3163,PROD_426,Laptop,Electronics,103.07,2,206.14,2024-12-12 05:02:00,North America,paypal
TXN_006339,CUST_8764,PROD_702,Wireless Headphones,Computing,235.75,1,235.75,2024-10-02 18:24:00,Europe,debit_card
TXN_006340,CUST_6680,PROD_889,Tablet,Accessories,150.28,2,300.56,2024-09-08 12:47:00,Europe,credit_card
TXN_006341,CUST_7883,PROD_470,Phone Case,Electronics,131.26,2,262.52,2024-01-18 09:03:00,Asia,paypal
TXN_006342,CUST_8272,PROD_814,Keyboard,Electronics,326.17,3,978.51,2024-07-29 04:15:00,North America,debit_card
TXN_006343,CUST_1351,PROD_797,Wireless Headphones,Accessories,328.98,3,986.94,2024-04-05 03:53:00,North America,debit_card
TXN_006344,CUST_5776,PROD_720,Keyboard,Electronics,414.01,1,414.01,2024-07-04 03:44:00,North America,apple_pay
TXN_006345,CUST_4097,PROD_794,Keyboard,Accessories,214.68,3,644.04,2024-08-26 10:07:00,Asia,google_pay
TXN_006346,CUST_2031,PROD_167,Bluetooth Speaker,Audio,45.81,1,45.81,2024-11-04 12:30:00,Europe,credit_card
TXN_006347,CUST_1361,PROD_682,Tablet,Electronics,144.1,4,576.4,2024-10-29 05:56:00,Europe,credit_card
TXN_006348,CUST_4806,PROD_368,Bluetooth Speaker,Mobile,490.2,1,490.2,2024-10-22 13:01:00,Africa,credit_card
TXN_006349,CUST_9513,PROD_844,Bluetooth Speaker,Electronics,302.17,2,604.34,2024-06-21 16:27:00,North America,apple_pay
TXN_006350,CUST_6503,PROD_959,Keyboard,Audio,357.77,1,357.77,2024-06-30 07:05:00,Asia,paypal
TXN_006351,CUST_7745,PROD_426,Wireless Headphones,Computing,13.61,4,54.44,2024-05-18 21:50:00,North America,apple_pay
TXN_006352,CUST_6616,PROD_561,Laptop,Electronics,263.92,2,527.84,2024-04-18 08:57:00,North America,paypal
TXN_006353,CUST_6346,PROD_466,Phone Case,Mobile,28.39,1,28.39,2024-04-01 05:02:00,Asia,paypal
TXN_006354,CUST_8965,PROD_860,Smart Watch,Electronics,288.92,3,866.76,2024-09-10 01:57:00,North America,credit_card
TXN_006355,CUST_9686,PROD_930,Keyboard,Computing,461.18,3,1383.54,2024-05-26 06:05:00,South America,apple_pay
TXN_006356,CUST_9986,PROD_591,Smart Watch,Computing,484.53,3,1453.59,2024-12-16 01:59:00,South America,paypal
TXN_006357,CUST_8295,PROD_479,Bluetooth Speaker,Audio,274.87,1,274.87,2024-08-21 14:10:00,Europe,debit_card
TXN_006358,CUST_8503,PROD_611,Gaming Mouse,Electronics,234.52,1,234.52,2024-03-25 04:35:00,Africa,credit_card
TXN_006359,CUST_5982,PROD_407,Smart Watch,Mobile,473.06,4,1892.24,2024-08-26 08:39:00,Asia,debit_card
TXN_006360,CUST_3161,PROD_881,Tablet,Electronics,340.07,2,680.14,2024-11-01 10:58:00,Europe,credit_card
TXN_006361,CUST_6021,PROD_600,Phone Case,Mobile,41.8,2,83.6,2024-09-16 18:12:00,North America,credit_card
TXN_006362,CUST_3813,PROD_420,Bluetooth Speaker,Audio,238.21,2,476.42,2024-07-23 15:59:00,North America,apple_pay
TXN_006363,CUST_5259,PROD_659,Gaming Mouse,Electronics,127.72,2,255.44,2024-05-30 05:34:00,Europe,google_pay
TXN_006364,CUST_4715,PROD_862,Keyboard,Computing,240.2,1,240.2,2024-07-22 01:05:00,North America,apple_pay
TXN_006365,CUST_8933,PROD_294,Gaming Mouse,Electronics,233.18,1,233.18,2024-09-05 12:56:00,South America,paypal
TXN_006366,CUST_7093,PROD_333,Gaming Mouse,Mobile,295.25,4,1181.0,2024-12-19 20:30:00,Europe,debit_card
TXN_006367,CUST_5720,PROD_701,Laptop,Accessories,184.82,2,369.64,2024-12-07 16:28:00,Europe,debit_card
TXN_006368,CUST_1775,PROD_274,Gaming Mouse,Computing,90.49,1,90.49,2024-04-19 16:48:00,North America,debit_card
TXN_006369,CUST_3430,PROD_143,Laptop,Audio,256.82,1,256.82,2024-09-21 01:07:00,Africa,credit_card
TXN_006370,CUST_6785,PROD_807,Phone Case,Mobile,416.8,1,416.8,2024-02-23 02:51:00,Asia,paypal
TXN_006371,CUST_5659,PROD_461,Tablet,Computing,335.37,1,335.37,2024-04-15 01:41:00,Europe,debit_card
TXN_006372,CUST_8469,PROD_519,Gaming Mouse,Computing,175.8,2,351.6,2024-06-28 05:43:00,Asia,credit_card
TXN_006373,CUST_3725,PROD_576,Wireless Headphones,Computing,468.41,2,936.82,2024-10-24 04:13:00,Europe,paypal
TXN_006374,CUST_3634,PROD_572,Tablet,Mobile,456.98,1,456.98,2024-09-28 07:23:00,Europe,debit_card
TXN_006375,CUST_9770,PROD_432,Phone Case,Computing,112.58,3,337.74,2024-03-25 04:13:00,North America,debit_card
TXN_006376,CUST_5673,PROD_915,Wireless Headphones,Electronics,29.31,4,117.24,2024-08-26 15:21:00,Africa,paypal
TXN_006377,CUST_3986,PROD_966,Laptop,Audio,373.24,2,746.48,2024-01-23 08:18:00,Europe,apple_pay
TXN_006378,CUST_3873,PROD_512,Gaming Mouse,Electronics,415.53,2,831.06,2024-09-25 00:25:00,Asia,credit_card
TXN_006379,CUST_3514,PROD_574,Smart Watch,Mobile,484.25,3,1452.75,2024-11-30 07:40:00,North America,paypal
TXN_006380,CUST_3641,PROD_989,Bluetooth Speaker,Computing,446.02,2,892.04,2024-04-05 08:17:00,Africa,debit_card
TXN_006381,CUST_4897,PROD_575,Wireless Headphones,Mobile,304.26,3,912.78,2024-10-08 21:39:00,Africa,google_pay
TXN_006382,CUST_2915,PROD_563,Laptop,Electronics,269.73,3,809.19,2024-07-23 17:16:00,Asia,paypal
TXN_006383,CUST_1674,PROD_256,Tablet,Audio,23.64,1,23.64,2024-07-28 01:17:00,South America,google_pay
TXN_006384,CUST_6187,PROD_245,Keyboard,Accessories,130.86,2,261.72,2024-02-26 22:10:00,South America,paypal
TXN_006385,CUST_3072,PROD_855,Keyboard,Audio,235.21,4,940.84,2024-08-02 03:25:00,Africa,credit_card
TXN_006386,CUST_8223,PROD_868,Wireless Headphones,Computing,317.97,3,953.9100000000001,2024-07-06 10:40:00,South America,credit_card
TXN_006387,CUST_5266,PROD_494,Phone Case,Computing,283.05,4,1132.2,2024-06-08 04:29:00,Europe,debit_card
TXN_006388,CUST_7056,PROD_529,Gaming Mouse,Audio,373.89,1,373.89,2024-10-26 07:12:00,Asia,apple_pay
TXN_006389,CUST_4022,PROD_125,Gaming Mouse,Audio,147.09,2,294.18,2024-12-03 18:36:00,North America,apple_pay
TXN_006390,CUST_4361,PROD_994,Wireless Headphones,Mobile,286.83,1,286.83,2024-08-28 01:08:00,Europe,debit_card
TXN_006391,CUST_1568,PROD_242,Tablet,Mobile,53.19,1,53.19,2024-03-02 09:42:00,South America,paypal
TXN_006392,CUST_6192,PROD_907,Wireless Headphones,Accessories,212.7,4,850.8,2024-07-14 02:47:00,Europe,paypal
TXN_006393,CUST_6633,PROD_424,Gaming Mouse,Mobile,377.58,4,1510.32,2024-07-16 19:53:00,Europe,credit_card
TXN_006394,CUST_3423,PROD_490,Phone Case,Mobile,349.77,3,1049.31,2024-01-18 09:30:00,North America,google_pay
TXN_006395,CUST_7109,PROD_991,Wireless Headphones,Computing,495.41,2,990.82,2024-12-08 12:04:00,South America,google_pay
TXN_006396,CUST_8347,PROD_747,Gaming Mouse,Mobile,146.17,1,146.17,2024-01-26 04:39:00,Europe,debit_card
TXN_006397,CUST_9845,PROD_252,Gaming Mouse,Electronics,254.11,3,762.33,2024-08-06 21:48:00,Asia,debit_card
TXN_006398,CUST_3663,PROD_509,Phone Case,Audio,171.47,3,514.41,2024-11-28 20:23:00,South America,credit_card
TXN_006399,CUST_9743,PROD_474,Gaming Mouse,Computing,225.9,1,225.9,2024-05-14 09:05:00,North America,credit_card
TXN_006400,CUST_5940,PROD_114,Wireless Headphones,Accessories,429.91,1,429.91,2024-10-27 23:02:00,Europe,google_pay
TXN_006401,CUST_2990,PROD_544,Tablet,Mobile,345.26,3,1035.78,2024-05-15 06:31:00,South America,paypal
TXN_006402,CUST_1408,PROD_910,Wireless Headphones,Computing,442.4,1,442.4,2024-08-26 01:10:00,North America,google_pay
TXN_006403,CUST_7628,PROD_937,Laptop,Electronics,109.72,1,109.72,2024-11-12 21:26:00,Africa,apple_pay
TXN_006404,CUST_9182,PROD_777,Smart Watch,Computing,437.95,4,1751.8,2024-08-22 01:21:00,South America,paypal
TXN_006405,CUST_3381,PROD_276,Gaming Mouse,Accessories,39.28,2,78.56,2024-01-06 06:20:00,South America,debit_card
TXN_006406,CUST_8504,PROD_254,Bluetooth Speaker,Mobile,445.41,3,1336.23,2024-07-30 05:15:00,Asia,credit_card
TXN_006407,CUST_6246,PROD_707,Wireless Headphones,Electronics,171.25,1,171.25,2024-08-18 05:48:00,Africa,google_pay
TXN_006408,CUST_3556,PROD_288,Smart Watch,Computing,164.15,3,492.45000000000005,2024-05-20 12:42:00,South America,debit_card
TXN_006409,CUST_1070,PROD_322,Wireless Headphones,Mobile,260.92,2,521.84,2024-05-17 10:51:00,Africa,debit_card
TXN_006410,CUST_9948,PROD_197,Phone Case,Computing,470.94,3,1412.82,2024-07-22 00:18:00,Africa,apple_pay
TXN_006411,CUST_9313,PROD_116,Wireless Headphones,Audio,33.41,3,100.22999999999999,2024-10-02 11:55:00,Asia,google_pay
TXN_006412,CUST_6427,PROD_500,Smart Watch,Audio,182.59,3,547.77,2024-02-14 02:37:00,Europe,paypal
TXN_006413,CUST_5842,PROD_583,Laptop,Audio,429.72,4,1718.88,2024-10-30 01:58:00,Asia,paypal
TXN_006414,CUST_8764,PROD_253,Wireless Headphones,Accessories,204.07,2,408.14,2024-07-26 10:48:00,Europe,apple_pay
TXN_006415,CUST_5748,PROD_377,Phone Case,Computing,107.59,2,215.18,2024-07-20 23:15:00,Asia,paypal
TXN_006416,CUST_3409,PROD_445,Wireless Headphones,Accessories,218.15,3,654.45,2024-03-31 05:43:00,Africa,debit_card
TXN_006417,CUST_8243,PROD_302,Laptop,Mobile,198.92,3,596.76,2024-07-25 15:38:00,Asia,credit_card
TXN_006418,CUST_6549,PROD_122,Tablet,Computing,458.55,2,917.1,2024-02-06 03:04:00,Europe,credit_card
TXN_006419,CUST_2840,PROD_609,Laptop,Audio,383.35,1,383.35,2024-09-08 16:21:00,Asia,debit_card
TXN_006420,CUST_8847,PROD_501,Wireless Headphones,Audio,257.51,4,1030.04,2024-02-28 05:22:00,Asia,google_pay
TXN_006421,CUST_1656,PROD_262,Bluetooth Speaker,Audio,494.3,2,988.6,2024-11-04 22:10:00,Africa,credit_card
TXN_006422,CUST_3284,PROD_410,Tablet,Mobile,237.99,3,713.97,2024-12-14 14:11:00,Africa,debit_card
TXN_006423,CUST_2914,PROD_949,Laptop,Electronics,38.54,1,38.54,2024-10-24 02:25:00,Asia,credit_card
TXN_006424,CUST_6047,PROD_974,Phone Case,Mobile,138.51,1,138.51,2024-11-01 09:08:00,North America,google_pay
TXN_006425,CUST_1406,PROD_662,Keyboard,Computing,223.67,1,223.67,2024-03-15 04:56:00,Asia,apple_pay
TXN_006426,CUST_7580,PROD_384,Tablet,Accessories,86.88,4,347.52,2024-11-06 04:59:00,Asia,apple_pay
TXN_006427,CUST_4610,PROD_333,Keyboard,Electronics,474.31,4,1897.24,2024-06-27 07:34:00,North America,paypal
TXN_006428,CUST_8306,PROD_294,Tablet,Electronics,385.76,2,771.52,2024-05-11 02:35:00,Asia,google_pay
TXN_006429,CUST_6855,PROD_598,Phone Case,Audio,141.46,2,282.92,2024-08-14 10:50:00,Europe,debit_card
TXN_006430,CUST_2515,PROD_721,Smart Watch,Computing,299.49,2,598.98,2024-09-01 12:05:00,South America,paypal
TXN_006431,CUST_6347,PROD_841,Laptop,Audio,363.51,2,727.02,2024-09-07 12:23:00,North America,apple_pay
TXN_006432,CUST_1901,PROD_611,Gaming Mouse,Accessories,471.23,3,1413.69,2024-12-13 15:10:00,Asia,credit_card
TXN_006433,CUST_4197,PROD_543,Wireless Headphones,Mobile,442.0,4,1768.0,2024-03-22 21:16:00,Europe,apple_pay
TXN_006434,CUST_9625,PROD_545,Wireless Headphones,Audio,262.44,1,262.44,2024-07-05 16:57:00,Africa,google_pay
TXN_006435,CUST_4639,PROD_972,Gaming Mouse,Electronics,389.58,3,1168.74,2024-09-23 07:27:00,South America,apple_pay
TXN_006436,CUST_5553,PROD_263,Wireless Headphones,Audio,285.45,2,570.9,2024-08-09 00:31:00,Europe,debit_card
TXN_006437,CUST_4206,PROD_599,Laptop,Computing,280.82,2,561.64,2024-10-26 17:13:00,Asia,credit_card
TXN_006438,CUST_1369,PROD_781,Keyboard,Audio,66.22,3,198.66,2024-04-30 21:18:00,Europe,google_pay
TXN_006439,CUST_2369,PROD_161,Tablet,Mobile,71.81,1,71.81,2024-01-25 16:12:00,North America,google_pay
TXN_006440,CUST_9821,PROD_461,Keyboard,Computing,269.47,4,1077.88,2024-04-09 15:32:00,Africa,debit_card
TXN_006441,CUST_8298,PROD_208,Bluetooth Speaker,Mobile,141.74,4,566.96,2024-04-21 12:54:00,Africa,apple_pay
TXN_006442,CUST_2431,PROD_168,Tablet,Electronics,20.31,1,20.31,2024-11-21 03:22:00,Asia,google_pay
TXN_006443,CUST_9385,PROD_431,Bluetooth Speaker,Accessories,364.19,4,1456.76,2024-11-20 18:11:00,Africa,google_pay
TXN_006444,CUST_7462,PROD_822,Bluetooth Speaker,Audio,25.92,2,51.84,2024-07-18 13:33:00,South America,apple_pay
TXN_006445,CUST_4185,PROD_588,Laptop,Accessories,301.69,2,603.38,2024-07-26 12:41:00,North America,google_pay
TXN_006446,CUST_9035,PROD_722,Wireless Headphones,Mobile,274.2,2,548.4,2024-09-22 00:34:00,South America,debit_card
TXN_006447,CUST_6206,PROD_396,Tablet,Audio,484.72,2,969.44,2024-01-12 15:37:00,Asia,paypal
TXN_006448,CUST_9381,PROD_244,Bluetooth Speaker,Audio,247.26,1,247.26,2024-07-08 13:21:00,North America,google_pay
TXN_006449,CUST_1918,PROD_340,Bluetooth Speaker,Electronics,41.16,4,164.64,2024-05-02 01:01:00,Asia,debit_card
TXN_006450,CUST_6915,PROD_631,Bluetooth Speaker,Electronics,280.33,4,1121.32,2024-01-26 05:51:00,Asia,debit_card
TXN_006451,CUST_7513,PROD_606,Tablet,Audio,422.14,3,1266.42,2024-03-14 15:23:00,Europe,google_pay
TXN_006452,CUST_3423,PROD_922,Phone Case,Audio,498.46,1,498.46,2024-01-07 19:12:00,Asia,paypal
TXN_006453,CUST_8006,PROD_321,Smart Watch,Accessories,220.87,4,883.48,2024-12-20 13:42:00,North America,google_pay
TXN_006454,CUST_7056,PROD_526,Smart Watch,Mobile,166.95,4,667.8,2024-01-09 08:30:00,Africa,credit_card
TXN_006455,CUST_7326,PROD_602,Wireless Headphones,Audio,454.26,3,1362.78,2024-01-03 19:09:00,South America,apple_pay
TXN_006456,CUST_7108,PROD_113,Smart Watch,Audio,103.71,2,207.42,2024-10-13 01:15:00,Africa,paypal
TXN_006457,CUST_1199,PROD_415,Gaming Mouse,Electronics,311.56,4,1246.24,2024-04-23 14:51:00,Europe,debit_card
TXN_006458,CUST_5663,PROD_746,Tablet,Accessories,208.8,2,417.6,2024-02-14 08:09:00,Europe,apple_pay
TXN_006459,CUST_6651,PROD_262,Tablet,Computing,30.13,3,90.39,2024-12-15 03:13:00,South America,google_pay
TXN_006460,CUST_6756,PROD_446,Phone Case,Mobile,180.17,4,720.68,2024-08-29 09:28:00,Asia,google_pay
TXN_006461,CUST_6047,PROD_745,Bluetooth Speaker,Mobile,139.96,2,279.92,2024-03-31 15:52:00,South America,credit_card
TXN_006462,CUST_8300,PROD_418,Bluetooth Speaker,Accessories,346.18,1,346.18,2024-10-18 07:37:00,Africa,credit_card
TXN_006463,CUST_2435,PROD_800,Tablet,Computing,474.91,2,949.82,2024-03-30 20:09:00,North America,apple_pay
TXN_006464,CUST_4533,PROD_733,Gaming Mouse,Audio,141.34,2,282.68,2024-12-16 13:46:00,North America,paypal
TXN_006465,CUST_8278,PROD_539,Gaming Mouse,Mobile,407.62,2,815.24,2024-12-26 16:39:00,Asia,credit_card
TXN_006466,CUST_7809,PROD_726,Laptop,Mobile,37.13,2,74.26,2024-05-22 18:20:00,Asia,credit_card
TXN_006467,CUST_8249,PROD_224,Laptop,Audio,273.68,1,273.68,2024-05-13 05:31:00,North America,apple_pay
TXN_006468,CUST_5728,PROD_713,Tablet,Audio,44.57,3,133.71,2024-08-01 23:56:00,Africa,apple_pay
TXN_006469,CUST_3683,PROD_232,Laptop,Electronics,467.68,2,935.36,2024-03-05 19:15:00,Africa,paypal
TXN_006470,CUST_7944,PROD_642,Smart Watch,Electronics,385.51,2,771.02,2024-05-06 12:46:00,North America,paypal
TXN_006471,CUST_7786,PROD_388,Keyboard,Audio,332.4,4,1329.6,2024-10-20 16:13:00,South America,apple_pay
TXN_006472,CUST_3286,PROD_449,Keyboard,Computing,413.71,4,1654.84,2024-03-13 09:01:00,Europe,paypal
TXN_006473,CUST_2410,PROD_842,Wireless Headphones,Audio,327.28,1,327.28,2024-12-13 15:11:00,Africa,credit_card
TXN_006474,CUST_3353,PROD_482,Tablet,Accessories,484.78,1,484.78,2024-09-20 02:50:00,Asia,debit_card
TXN_006475,CUST_4404,PROD_926,Gaming Mouse,Audio,359.84,1,359.84,2024-11-11 11:39:00,Africa,credit_card
TXN_006476,CUST_5968,PROD_805,Gaming Mouse,Audio,463.08,4,1852.32,2024-09-14 03:40:00,Asia,apple_pay
TXN_006477,CUST_8776,PROD_984,Wireless Headphones,Computing,263.39,2,526.78,2024-12-07 13:58:00,Asia,google_pay
TXN_006478,CUST_9606,PROD_231,Phone Case,Electronics,67.36,4,269.44,2024-02-08 21:32:00,Asia,credit_card
TXN_006479,CUST_6495,PROD_478,Gaming Mouse,Accessories,268.81,3,806.4300000000001,2024-01-14 18:51:00,Asia,paypal
TXN_006480,CUST_2083,PROD_678,Smart Watch,Electronics,72.17,1,72.17,2024-09-16 00:38:00,North America,apple_pay
TXN_006481,CUST_7156,PROD_584,Gaming Mouse,Computing,300.32,1,300.32,2024-09-30 17:46:00,Asia,debit_card
TXN_006482,CUST_2449,PROD_164,Laptop,Audio,246.42,1,246.42,2024-02-01 08:01:00,Europe,apple_pay
TXN_006483,CUST_1108,PROD_118,Bluetooth Speaker,Accessories,315.06,3,945.1800000000001,2024-11-15 06:14:00,Africa,apple_pay
TXN_006484,CUST_7708,PROD_557,Gaming Mouse,Accessories,14.92,2,29.84,2024-07-20 23:11:00,South America,paypal
TXN_006485,CUST_5478,PROD_478,Wireless Headphones,Electronics,105.47,2,210.94,2024-08-12 04:17:00,Asia,credit_card
TXN_006486,CUST_7791,PROD_527,Keyboard,Accessories,250.75,2,501.5,2024-06-03 10:53:00,Europe,google_pay
TXN_006487,CUST_3865,PROD_352,Wireless Headphones,Computing,475.75,1,475.75,2024-03-06 05:30:00,South America,apple_pay
TXN_006488,CUST_8571,PROD_314,Bluetooth Speaker,Accessories,197.97,2,395.94,2024-07-03 19:16:00,North America,google_pay
TXN_006489,CUST_3243,PROD_434,Keyboard,Computing,217.94,4,871.76,2024-03-10 12:31:00,Asia,credit_card
TXN_006490,CUST_4264,PROD_804,Laptop,Accessories,360.2,1,360.2,2024-04-29 04:44:00,South America,credit_card
TXN_006491,CUST_4047,PROD_339,Gaming Mouse,Accessories,305.86,3,917.58,2024-12-26 22:45:00,South America,debit_card
TXN_006492,CUST_7254,PROD_992,Gaming Mouse,Computing,156.47,3,469.40999999999997,2024-09-04 05:11:00,Africa,credit_card
TXN_006493,CUST_5742,PROD_420,Wireless Headphones,Accessories,211.3,2,422.6,2024-03-16 03:51:00,North America,credit_card
TXN_006494,CUST_9037,PROD_749,Laptop,Computing,116.67,1,116.67,2024-06-10 11:15:00,Africa,debit_card
TXN_006495,CUST_1691,PROD_587,Phone Case,Audio,483.35,4,1933.4,2024-03-15 10:03:00,Africa,google_pay
TXN_006496,CUST_5947,PROD_905,Tablet,Electronics,74.01,4,296.04,2024-02-19 12:39:00,Asia,credit_card
TXN_006497,CUST_5979,PROD_387,Smart Watch,Electronics,192.2,1,192.2,2024-10-23 06:49:00,South America,google_pay
TXN_006498,CUST_9095,PROD_668,Tablet,Mobile,22.66,2,45.32,2024-04-05 18:59:00,Africa,credit_card
TXN_006499,CUST_8593,PROD_448,Tablet,Computing,118.67,3,356.01,2024-08-14 08:23:00,Europe,google_pay
TXN_006500,CUST_4678,PROD_691,Wireless Headphones,Mobile,392.43,3,1177.29,2024-02-19 02:45:00,Asia,apple_pay
TXN_006501,CUST_1439,PROD_912,Smart Watch,Mobile,108.58,4,434.32,2024-12-06 12:21:00,North America,credit_card
TXN_006502,CUST_1040,PROD_439,Tablet,Computing,49.23,4,196.92,2024-12-25 02:27:00,Asia,paypal
TXN_006503,CUST_3523,PROD_815,Phone Case,Mobile,242.48,4,969.92,2024-01-03 17:25:00,North America,apple_pay
TXN_006504,CUST_5303,PROD_299,Wireless Headphones,Audio,14.88,3,44.64,2024-03-29 09:53:00,Africa,apple_pay
TXN_006505,CUST_5917,PROD_230,Smart Watch,Electronics,51.54,4,206.16,2024-10-30 10:56:00,Europe,paypal
TXN_006506,CUST_8742,PROD_429,Keyboard,Audio,405.74,3,1217.22,2024-02-24 07:12:00,Asia,google_pay
TXN_006507,CUST_3034,PROD_900,Phone Case,Accessories,388.02,3,1164.06,2024-10-24 13:27:00,Asia,paypal
TXN_006508,CUST_5713,PROD_747,Smart Watch,Electronics,458.42,2,916.84,2024-01-03 23:21:00,North America,paypal
TXN_006509,CUST_7834,PROD_686,Gaming Mouse,Computing,428.71,2,857.42,2024-08-25 10:54:00,Europe,paypal
